record_id,date,time,hour_of_day,day_of_week,month,city,state,road_type,road_surface_condition,road_width_meters,number_of_lanes,speed_limit_kmh,average_speed_kmh,weather_condition,temperature_celsius,humidity_percent,visibility_km,traffic_density,light_condition,signal_present,road_divider_present,vehicle_type_involved,vehicles_involved,pedestrians_nearby,accident_type,risk_score,severity_level,accident_occurred
IND-2022-1031,2022-07-17,03:49,3,Sun,7,Kanpur,Uttar Pradesh,State Highway,Dry,4.8,3,40,24,Drizzle,36.1,88,3.6,0.58,Partial Light,1,0,Motorcycle,6,14,Side Collision,45,Medium,0
IND-2023-1032,2023-09-05,15:11,15,Tue,9,Chennai,Tamil Nadu,Ring Road,Wet,7.4,2,30,21,Clear,12.6,78,4.1,0.97,Street Light,0,0,Mixed,3,37,Multiple Vehicle,35,Medium,0
IND-2022-1033,2022-10-02,08:54,8,Sun,10,Pune,Maharashtra,Urban Road,Flooded,5.9,4,30,32,Fog,34.6,32,4.6,0.26,Daylight,0,1,Mixed,4,23,Pedestrian Hit,80,Critical,1
IND-2023-1034,2023-02-13,07:17,7,Mon,2,Kolkata,West Bengal,National Highway,Flooded,11.3,5,60,41,Clear,10.2,95,2.4,0.83,Street Light,1,1,Bicycle,2,42,Side Collision,43,Medium,0
IND-2022-1035,2022-06-20,06:38,6,Mon,6,Mumbai,Maharashtra,National Highway,Potholed,10.5,1,50,33,Haze,13.5,33,7.8,0.29,No Light,1,1,Truck,3,15,Single Vehicle,45,Medium,0
IND-2023-1036,2023-01-19,17:02,17,Thu,1,Thiruvananthapuram,Kerala,State Highway,Dry,5.4,1,40,46,Fog,21.2,89,8,0.33,Partial Light,1,1,Motorcycle,1,37,Single Vehicle,55,High,0
IND-2023-1037,2023-10-12,10:40,10,Thu,10,Hyderabad,Telangana,Urban Road,Slippery,7.1,6,80,85,Clear,22.5,99,3.7,0.6,Partial Light,1,1,Auto Rickshaw,1,10,Pedestrian Hit,45,Medium,1
IND-2023-1038,2023-01-03,17:23,17,Tue,1,Kolkata,West Bengal,Urban Road,Under Construction,8.8,4,50,57,Haze,24.2,42,4.9,0.74,Street Light,1,0,Mixed,1,47,Side Collision,60,High,1
IND-2022-1039,2022-08-10,05:12,5,Wed,8,Bangalore,Karnataka,Urban Road,Dry,7.2,6,60,44,Drizzle,22.3,33,2,0.24,Daylight,1,0,Auto Rickshaw,5,11,Pedestrian Hit,33,Medium,0
IND-2022-1040,2022-09-15,10:02,10,Thu,9,Pune,Maharashtra,Urban Road,Dry,10.9,4,40,53,Heavy Rain,16.1,21,5.8,0.18,Partial Light,1,0,Auto Rickshaw,1,38,Single Vehicle,50,High,1
IND-2023-1041,2023-02-13,14:34,14,Mon,2,Delhi,Delhi,Ring Road,Under Construction,5.9,1,80,71,Clear,39.3,25,0.9,0.27,No Light,0,0,Car,1,45,Rollover,55,High,1
IND-2022-1042,2022-05-18,18:07,18,Wed,5,Ahmedabad,Gujarat,Expressway,Dry,10.4,3,120,72,Clear,42.6,38,9.7,0.14,Partial Light,1,1,Car,4,31,Multiple Vehicle,25,Medium,0
IND-2023-1043,2023-03-05,10:54,10,Sun,3,Visakhapatnam,Andhra Pradesh,National Highway,Slippery,5.3,3,40,46,Drizzle,10.5,61,3.7,0.74,No Light,1,0,Truck,2,29,Single Vehicle,80,Critical,1
IND-2022-1044,2022-04-24,16:58,16,Sun,4,Delhi,Delhi,Expressway,Dry,4.5,3,120,131,Clear,25.2,37,1.1,0.35,Dawn/Dusk,1,1,Car,2,45,Head-On Collision,33,Medium,0
IND-2023-1045,2023-04-16,20:06,20,Sun,4,Lucknow,Uttar Pradesh,Urban Road,Under Construction,5.4,1,60,78,Clear,34.2,52,4.3,0.78,Street Light,1,1,Bus,5,18,Head-On Collision,50,High,0
IND-2023-1046,2023-03-28,16:14,16,Tue,3,Kolkata,West Bengal,National Highway,Under Construction,6.3,3,40,33,Clear,20,48,8.8,0.26,Street Light,0,1,Motorcycle,4,19,Side Collision,30,Medium,0
IND-2023-1047,2023-03-15,08:33,8,Wed,3,Bangalore,Karnataka,Rural Road,Wet,5.9,2,80,96,Haze,20.3,88,3.7,0.11,Daylight,1,0,Truck,3,47,Pedestrian Hit,55,High,1
IND-2023-1048,2023-12-25,02:53,2,Mon,12,Hyderabad,Telangana,Rural Road,Slippery,7.6,3,80,103,Clear,36,54,3.3,0.66,Daylight,0,1,Truck,2,5,Rear-End Collision,50,High,0
IND-2023-1049,2023-08-19,20:48,20,Sat,8,Nagpur,Maharashtra,Urban Road,Dry,6.3,2,60,76,Haze,20.3,78,7.4,0.67,Street Light,1,0,Car,5,33,Multiple Vehicle,40,Medium,0
IND-2023-1050,2023-10-30,02:03,2,Mon,10,Hyderabad,Telangana,Urban Road,Dry,6.6,6,40,45,Dust Storm,29.4,28,2.5,0.45,Partial Light,0,1,Auto Rickshaw,3,42,Rear-End Collision,73,High,1
IND-2023-1051,2023-05-02,20:17,20,Tue,5,Delhi,Delhi,National Highway,Under Construction,7.3,4,50,31,Heavy Rain,29.7,22,8.4,0.51,Daylight,0,1,Motorcycle,3,15,Rear-End Collision,45,Medium,0
IND-2023-1052,2023-08-30,14:49,14,Wed,8,Visakhapatnam,Andhra Pradesh,State Highway,Dry,11.2,4,30,37,Rain,41.7,90,8,0.52,Street Light,1,1,Motorcycle,2,11,Pedestrian Hit,30,Medium,0
IND-2022-1053,2022-01-17,21:51,21,Mon,1,Mumbai,Maharashtra,Urban Road,Wet,5.6,6,120,103,Haze,23.6,46,8.3,0.64,Dawn/Dusk,0,1,Car,5,26,Multiple Vehicle,60,High,1
IND-2022-1054,2022-11-27,18:13,18,Sun,11,Thiruvananthapuram,Kerala,Expressway,Wet,10.7,4,30,34,Drizzle,29.6,29,6.5,0.15,Street Light,0,1,Car,5,25,Multiple Vehicle,70,High,1
IND-2022-1055,2022-03-04,23:20,23,Fri,3,Delhi,Delhi,Urban Road,Dry,10.6,5,30,29,Haze,16.2,85,5.9,0.95,Partial Light,0,1,Motorcycle,5,5,Head-On Collision,60,High,1
IND-2022-1056,2022-07-28,11:20,11,Thu,7,Vadodara,Gujarat,State Highway,Dry,3.8,6,80,75,Haze,16,95,6.2,0.85,No Light,0,0,Mixed,3,10,Rollover,50,High,0
IND-2023-1057,2023-10-18,18:47,18,Wed,10,Bangalore,Karnataka,National Highway,Dry,5.5,3,60,57,Fog,12.2,63,6.1,0.99,No Light,1,0,Motorcycle,5,28,Pedestrian Hit,70,High,1
IND-2023-1058,2023-11-06,12:21,12,Mon,11,Kanpur,Uttar Pradesh,Expressway,Potholed,10.2,6,120,143,Haze,24.5,84,5.5,0.52,No Light,1,0,Motorcycle,1,24,Head-On Collision,60,High,1
IND-2023-1059,2023-06-25,13:09,13,Sun,6,Bhopal,Madhya Pradesh,Rural Road,Flooded,3.5,4,120,96,Rain,33,85,9.2,0.8,Daylight,0,0,Truck,1,21,Single Vehicle,50,High,1
IND-2022-1060,2022-11-02,16:53,16,Wed,11,Hyderabad,Telangana,Expressway,Dry,5.2,4,80,88,Clear,25.9,71,8.6,0.88,Street Light,0,1,Motorcycle,2,33,Pedestrian Hit,30,Medium,0
IND-2022-1061,2022-01-31,20:25,20,Mon,1,Kolkata,West Bengal,National Highway,Dry,9.2,4,50,68,Fog,32.1,31,6.5,0.27,Street Light,0,1,Motorcycle,1,26,Head-On Collision,45,Medium,1
IND-2023-1062,2023-07-25,23:21,23,Tue,7,Delhi,Delhi,National Highway,Dry,5.8,5,100,120,Clear,16.8,53,9.2,0.26,Street Light,1,0,Bus,3,17,Pedestrian Hit,25,Medium,0
IND-2023-1063,2023-11-28,18:11,18,Tue,11,Thiruvananthapuram,Kerala,Urban Road,Dry,9.8,5,50,62,Drizzle,15.7,67,1.6,0.94,Daylight,0,0,Motorcycle,2,26,Rollover,58,High,1
IND-2022-1064,2022-09-30,12:22,12,Fri,9,Pune,Maharashtra,Urban Road,Under Construction,4.9,6,60,67,Rain,36.4,51,1.5,0.5,Street Light,1,0,Car,4,20,Hit and Run,63,High,1
IND-2023-1065,2023-03-12,12:45,12,Sun,3,Delhi,Delhi,Rural Road,Potholed,5,3,120,162,Clear,40.6,54,9.7,0.71,No Light,1,1,Auto Rickshaw,5,34,Rollover,65,High,1
IND-2022-1066,2022-06-05,18:47,18,Sun,6,Chennai,Tamil Nadu,Flyover,Dry,9.6,5,60,65,Dust Storm,19.9,29,5.4,0.66,Daylight,1,0,Bus,2,23,Side Collision,45,Medium,0
IND-2022-1067,2022-09-20,08:47,8,Tue,9,Mumbai,Maharashtra,Urban Road,Dry,5.4,3,40,24,Clear,25.9,92,0.9,0.48,Partial Light,1,0,Motorcycle,5,26,Rollover,40,Medium,0
IND-2023-1068,2023-02-14,07:38,7,Tue,2,Hyderabad,Telangana,Urban Road,Wet,12.9,2,120,113,Rain,28.4,26,2.6,0.37,Street Light,0,1,Truck,5,16,Rollover,63,High,1
IND-2022-1069,2022-07-14,11:46,11,Thu,7,Kolkata,West Bengal,Urban Road,Dry,12.3,6,30,39,Dust Storm,44.3,79,0.7,0.36,Daylight,0,1,Car,4,9,Rollover,70,High,1
IND-2022-1070,2022-03-14,09:47,9,Mon,3,Patna,Bihar,National Highway,Dry,10.3,6,40,52,Clear,11.2,98,4.8,0.86,No Light,1,1,Bus,5,27,Side Collision,60,High,0
IND-2023-1071,2023-12-16,09:52,9,Sat,12,Kanpur,Uttar Pradesh,Ring Road,Dry,9.9,1,30,30,Clear,11.1,82,8.4,0.31,Partial Light,1,1,Motorcycle,4,27,Side Collision,25,Medium,0
IND-2022-1072,2022-02-04,08:48,8,Fri,2,Kanpur,Uttar Pradesh,Expressway,Dry,13.3,4,60,67,Fog,25.7,72,9.4,0.32,Daylight,1,1,Car,4,6,Side Collision,55,High,0
IND-2023-1073,2023-10-20,04:31,4,Fri,10,Lucknow,Uttar Pradesh,State Highway,Under Construction,8.6,5,50,49,Dust Storm,17.9,29,1.8,0.21,Daylight,1,1,Auto Rickshaw,6,12,Head-On Collision,68,High,1
IND-2022-1074,2022-06-23,01:13,1,Thu,6,Delhi,Delhi,Flyover,Dry,9.8,1,80,96,Clear,34.3,99,0.6,0.26,Daylight,0,1,Car,6,37,Rollover,55,High,1
IND-2022-1075,2022-07-14,23:56,23,Thu,7,Hyderabad,Telangana,National Highway,Dry,13.6,4,60,49,Clear,27.3,23,7.8,0.65,Partial Light,0,0,Truck,4,47,Hit and Run,35,Medium,1
IND-2023-1076,2023-04-27,12:17,12,Thu,4,Mumbai,Maharashtra,National Highway,Potholed,6,6,30,41,Rain,44.1,31,8.6,0.72,Daylight,0,1,Bus,4,44,Head-On Collision,65,High,1
IND-2022-1077,2022-07-17,11:25,11,Sun,7,Chennai,Tamil Nadu,National Highway,Under Construction,6.2,6,30,26,Dust Storm,35.8,32,1,0.59,Street Light,1,1,Truck,3,28,Rollover,48,Medium,0
IND-2023-1078,2023-05-19,17:51,17,Fri,5,Mumbai,Maharashtra,National Highway,Dry,6.1,6,120,73,Drizzle,14.1,55,8.9,0.38,Street Light,0,0,Bicycle,1,48,Head-On Collision,25,Medium,0
IND-2023-1079,2023-11-29,08:44,8,Wed,11,Kolkata,West Bengal,Urban Road,Potholed,11.3,6,30,23,Clear,29.4,55,8.2,0.43,No Light,1,0,Motorcycle,6,44,Side Collision,45,Medium,0
IND-2023-1080,2023-01-27,21:02,21,Fri,1,Chennai,Tamil Nadu,Urban Road,Wet,12.4,5,50,58,Clear,16.6,79,0.7,0.22,No Light,0,1,Motorcycle,3,16,Single Vehicle,75,Critical,1
IND-2023-1081,2023-09-12,18:17,18,Tue,9,Kolkata,West Bengal,Flyover,Dry,4.3,2,100,69,Rain,39.4,100,1.1,0.73,Daylight,0,1,Mixed,3,14,Multiple Vehicle,43,Medium,1
IND-2023-1082,2023-07-29,06:30,6,Sat,7,Pune,Maharashtra,National Highway,Dry,6.8,5,80,89,Clear,38,40,9.9,0.13,Daylight,1,0,Car,2,1,Single Vehicle,15,Low,0
IND-2023-1083,2023-01-08,12:26,12,Sun,1,Vadodara,Gujarat,State Highway,Potholed,11.4,3,80,91,Haze,32.4,45,1.5,0.71,Partial Light,1,0,Car,1,28,Hit and Run,68,High,1
IND-2023-1084,2023-05-13,20:23,20,Sat,5,Bhopal,Madhya Pradesh,Flyover,Dry,7.5,6,100,120,Drizzle,18.1,21,0.2,0.44,Dawn/Dusk,1,0,Car,2,47,Side Collision,55,High,0
IND-2023-1085,2023-07-23,21:37,21,Sun,7,Kolkata,West Bengal,National Highway,Flooded,4.9,5,120,76,Heavy Rain,18.4,21,4.1,0.31,Street Light,0,1,Car,3,2,Pedestrian Hit,50,High,1
IND-2022-1086,2022-08-10,13:14,13,Wed,8,Delhi,Delhi,Urban Road,Slippery,11.6,4,100,62,Rain,19.2,40,0.4,0.43,Daylight,1,1,Motorcycle,6,12,Hit and Run,60,High,0
IND-2023-1087,2023-08-12,16:38,16,Sat,8,Bhopal,Madhya Pradesh,National Highway,Dry,6.9,3,60,38,Fog,42.1,83,4.7,0.88,Daylight,0,0,Motorcycle,3,42,Hit and Run,40,Medium,0
IND-2022-1088,2022-10-20,07:38,7,Thu,10,Bangalore,Karnataka,State Highway,Dry,11.5,4,30,35,Heavy Rain,22.3,47,3.6,0.64,Street Light,1,0,Motorcycle,3,18,Side Collision,45,Medium,1
IND-2023-1089,2023-01-15,23:26,23,Sun,1,Kanpur,Uttar Pradesh,Urban Road,Wet,7.9,4,30,23,Clear,24.7,37,1.2,0.83,Daylight,0,1,Bus,3,34,Single Vehicle,53,High,1
IND-2023-1090,2023-02-20,08:20,8,Mon,2,Coimbatore,Tamil Nadu,National Highway,Potholed,10.2,1,30,19,Clear,12.4,49,6.9,0.96,Daylight,1,1,Motorcycle,6,46,Head-On Collision,35,Medium,0
IND-2022-1091,2022-12-22,21:29,21,Thu,12,Hyderabad,Telangana,Urban Road,Dry,11.3,2,40,31,Rain,19.3,68,4.5,0.39,Daylight,0,1,Truck,3,46,Single Vehicle,20,Low,0
IND-2022-1092,2022-03-23,16:40,16,Wed,3,Delhi,Delhi,Ring Road,Wet,9.3,2,100,134,Haze,17.5,62,4.2,0.86,Street Light,1,1,Bus,4,7,Pedestrian Hit,70,High,1
IND-2023-1093,2023-04-17,16:31,16,Mon,4,Jaipur,Rajasthan,Flyover,Dry,6.1,1,40,55,Clear,38,31,8.5,0.72,Dawn/Dusk,0,0,Auto Rickshaw,5,16,Side Collision,50,High,1
IND-2022-1094,2022-07-14,14:59,14,Thu,7,Bangalore,Karnataka,National Highway,Potholed,13.2,3,100,70,Drizzle,20.1,25,8.6,0.61,Street Light,0,0,Car,2,35,Multiple Vehicle,30,Medium,0
IND-2023-1095,2023-04-17,08:04,8,Mon,4,Nagpur,Maharashtra,Expressway,Potholed,4,2,40,43,Clear,28.7,63,2.4,0.74,Daylight,0,0,Bus,6,9,Head-On Collision,63,High,1
IND-2022-1096,2022-07-13,08:44,8,Wed,7,Hyderabad,Telangana,Rural Road,Wet,8.6,3,50,49,Clear,15.2,97,6,0.16,Daylight,0,1,Car,1,43,Pedestrian Hit,30,Medium,1
IND-2023-1097,2023-02-03,08:29,8,Fri,2,Chennai,Tamil Nadu,Ring Road,Dry,5.7,2,30,22,Clear,10.1,70,1.4,0.96,Street Light,0,1,Motorcycle,3,15,Side Collision,28,Medium,0
IND-2022-1098,2022-07-28,08:21,8,Thu,7,Hyderabad,Telangana,Urban Road,Potholed,9.4,1,60,55,Heavy Rain,42.4,76,4.9,0.37,Street Light,0,1,Car,1,13,Rear-End Collision,45,Medium,0
IND-2022-1099,2022-06-23,18:23,18,Thu,6,Pune,Maharashtra,Rural Road,Dry,10.6,4,30,33,Fog,11.9,83,3.1,0.81,Daylight,1,1,Motorcycle,3,1,Side Collision,55,High,0
IND-2022-1100,2022-01-03,11:38,11,Mon,1,Pune,Maharashtra,Urban Road,Dry,11.2,3,60,45,Drizzle,32.2,71,9.8,0.56,No Light,1,1,Car,3,26,Hit and Run,35,Medium,0
IND-2023-1101,2023-08-24,05:18,5,Thu,8,Kolkata,West Bengal,Urban Road,Dry,9.8,6,100,98,Clear,19.7,96,5.5,0.62,Street Light,1,0,Auto Rickshaw,1,16,Hit and Run,0,Low,0
IND-2023-1102,2023-11-09,22:39,22,Thu,11,Pune,Maharashtra,Expressway,Potholed,11,5,40,47,Clear,23.3,36,2.7,0.98,Dawn/Dusk,0,0,Car,1,10,Hit and Run,68,High,1
IND-2022-1103,2022-12-14,20:47,20,Wed,12,Bangalore,Karnataka,National Highway,Potholed,13.1,4,100,115,Clear,41.8,95,1.8,0.93,Daylight,1,0,Bus,5,45,Side Collision,53,High,0
IND-2023-1104,2023-05-19,21:44,21,Fri,5,Kolkata,West Bengal,Urban Road,Wet,7.6,1,40,38,Clear,12,89,6.6,0.68,Daylight,1,0,Mixed,3,4,Rollover,20,Low,0
IND-2023-1105,2023-08-13,23:54,23,Sun,8,Surat,Gujarat,Urban Road,Wet,10,5,120,164,Fog,21.4,74,7.6,0.45,Partial Light,1,0,Motorcycle,6,28,Rollover,90,Critical,1
IND-2022-1106,2022-06-07,08:31,8,Tue,6,Visakhapatnam,Andhra Pradesh,Expressway,Dry,11.2,6,40,37,Clear,13.5,61,1.5,0.45,Street Light,1,1,Motorcycle,3,20,Hit and Run,13,Low,0
IND-2023-1107,2023-06-20,11:26,11,Tue,6,Jaipur,Rajasthan,State Highway,Potholed,9,3,30,41,Heavy Rain,19.6,20,4.8,0.25,Daylight,1,0,Bus,1,24,Pedestrian Hit,50,High,0
IND-2022-1108,2022-09-19,18:53,18,Mon,9,Chennai,Tamil Nadu,National Highway,Under Construction,7.8,5,120,121,Clear,10.2,45,9.3,0.65,No Light,1,0,Truck,2,33,Rollover,55,High,0
IND-2023-1109,2023-04-27,17:14,17,Thu,4,Bangalore,Karnataka,Rural Road,Wet,7.8,2,30,39,Drizzle,15.4,47,9.4,0.37,Partial Light,0,1,Bus,5,41,Rear-End Collision,80,Critical,1
IND-2023-1110,2023-09-16,07:07,7,Sat,9,Mumbai,Maharashtra,State Highway,Dry,4.9,3,80,97,Haze,26.6,82,8.3,0.67,Daylight,1,0,Motorcycle,5,31,Pedestrian Hit,45,Medium,0
IND-2023-1111,2023-02-03,19:40,19,Fri,2,Delhi,Delhi,Urban Road,Dry,6.9,6,50,60,Fog,20.5,85,7,0.44,Partial Light,0,1,Bus,1,36,Rear-End Collision,60,High,1
IND-2022-1112,2022-02-16,08:29,8,Wed,2,Lucknow,Uttar Pradesh,Flyover,Dry,9.8,2,40,44,Clear,18.2,31,0.6,0.83,Street Light,1,1,Truck,3,33,Rear-End Collision,45,Medium,0
IND-2022-1113,2022-11-16,08:46,8,Wed,11,Delhi,Delhi,State Highway,Wet,4.2,4,50,51,Clear,43.4,34,6.2,0.51,Dawn/Dusk,1,0,Bus,6,19,Rollover,60,High,1
IND-2023-1114,2023-09-13,14:29,14,Wed,9,Delhi,Delhi,Urban Road,Under Construction,11.2,3,50,34,Clear,36.8,41,2.6,0.48,Street Light,1,1,Auto Rickshaw,4,1,Side Collision,33,Medium,0
IND-2023-1115,2023-05-08,15:24,15,Mon,5,Hyderabad,Telangana,Urban Road,Dry,13.8,5,30,27,Clear,33,31,6,0.26,Partial Light,0,1,Car,3,5,Side Collision,15,Low,0
IND-2022-1116,2022-12-15,15:14,15,Thu,12,Nagpur,Maharashtra,Urban Road,Wet,8.8,5,40,31,Rain,32.9,35,1.6,0.51,No Light,0,0,Mixed,4,39,Side Collision,78,Critical,1
IND-2023-1117,2023-08-10,06:31,6,Thu,8,Hyderabad,Telangana,Rural Road,Potholed,13.8,5,50,64,Clear,25.7,90,6.4,0.74,Partial Light,1,1,Truck,3,29,Head-On Collision,45,Medium,0
IND-2022-1118,2022-07-27,20:32,20,Wed,7,Bangalore,Karnataka,National Highway,Under Construction,6.9,5,100,63,Rain,28,65,2.3,0.51,No Light,0,1,Motorcycle,5,4,Hit and Run,73,High,1
IND-2023-1119,2023-12-31,09:50,9,Sun,12,Thiruvananthapuram,Kerala,National Highway,Under Construction,7.7,2,80,76,Fog,15.4,22,0.4,0.28,Daylight,0,1,Truck,6,30,Head-On Collision,75,Critical,1
IND-2022-1120,2022-01-29,07:24,7,Sat,1,Jaipur,Rajasthan,State Highway,Dry,4.9,1,40,53,Fog,32.5,32,5.5,0.68,No Light,1,0,Motorcycle,5,49,Multiple Vehicle,75,Critical,1
IND-2023-1121,2023-09-03,20:26,20,Sun,9,Surat,Gujarat,National Highway,Wet,8.9,4,40,42,Clear,41.3,48,5.6,0.23,Daylight,1,1,Bus,3,45,Rear-End Collision,35,Medium,0
IND-2023-1122,2023-04-17,22:21,22,Mon,4,Kolkata,West Bengal,Urban Road,Wet,11.5,6,40,34,Rain,27,50,0.3,0.72,Street Light,0,0,Car,6,6,Hit and Run,85,Critical,1
IND-2022-1123,2022-02-13,20:13,20,Sun,2,Chennai,Tamil Nadu,Rural Road,Dry,11,3,100,67,Fog,40.7,48,6.1,0.53,Partial Light,1,0,Truck,5,17,Pedestrian Hit,45,Medium,0
IND-2022-1124,2022-03-20,19:52,19,Sun,3,Mumbai,Maharashtra,State Highway,Wet,9.1,4,30,36,Clear,37.8,26,9.8,0.94,Daylight,0,1,Bicycle,2,25,Multiple Vehicle,55,High,1
IND-2023-1125,2023-07-01,16:18,16,Sat,7,Patna,Bihar,Rural Road,Wet,7.3,5,80,76,Fog,18.1,58,8.8,0.15,Dawn/Dusk,1,1,Bicycle,6,17,Multiple Vehicle,65,High,1
IND-2022-1126,2022-08-26,15:28,15,Fri,8,Mumbai,Maharashtra,Urban Road,Under Construction,5.7,1,30,28,Drizzle,26.8,83,6.2,0.94,Partial Light,1,1,Auto Rickshaw,5,42,Hit and Run,60,High,1
IND-2022-1127,2022-06-14,06:24,6,Tue,6,Surat,Gujarat,Rural Road,Dry,9.4,6,60,82,Fog,11.3,92,2.2,0.8,Dawn/Dusk,1,0,Car,1,21,Rollover,68,High,1
IND-2023-1128,2023-01-17,12:34,12,Tue,1,Indore,Madhya Pradesh,State Highway,Potholed,6.2,2,120,109,Clear,20.5,69,9.1,0.95,Street Light,0,1,Motorcycle,4,45,Hit and Run,35,Medium,0
IND-2022-1129,2022-03-26,11:53,11,Sat,3,Bangalore,Karnataka,Urban Road,Potholed,10.5,4,60,39,Heavy Rain,15.7,41,0.3,0.1,Partial Light,0,1,Motorcycle,1,32,Head-On Collision,65,High,1
IND-2023-1130,2023-05-07,09:51,9,Sun,5,Bangalore,Karnataka,Ring Road,Potholed,9.1,3,100,98,Clear,44.9,95,0.5,0.5,Daylight,0,0,Motorcycle,6,8,Rear-End Collision,45,Medium,1
IND-2023-1131,2023-10-12,17:20,17,Thu,10,Delhi,Delhi,Ring Road,Dry,9.8,4,100,125,Clear,24.5,77,8.9,0.2,Street Light,1,1,Motorcycle,4,7,Multiple Vehicle,30,Medium,0
IND-2022-1132,2022-09-04,13:57,13,Sun,9,Lucknow,Uttar Pradesh,Expressway,Flooded,12.9,2,40,28,Clear,31.5,89,2.4,0.73,Daylight,1,1,Auto Rickshaw,1,4,Rollover,38,Medium,0
IND-2023-1133,2023-01-02,06:27,6,Mon,1,Hyderabad,Telangana,National Highway,Wet,5.7,3,40,44,Fog,19.6,23,4.2,0.35,Dawn/Dusk,0,1,Car,5,10,Pedestrian Hit,85,Critical,1
IND-2022-1134,2022-05-24,08:40,8,Tue,5,Bhopal,Madhya Pradesh,Urban Road,Dry,7.5,5,120,84,Drizzle,37.4,65,5.8,0.3,Street Light,1,1,Car,6,41,Side Collision,30,Medium,0
IND-2023-1135,2023-12-03,17:17,17,Sun,12,Delhi,Delhi,Expressway,Dry,11.3,3,30,23,Rain,38.5,61,8,0.87,Daylight,1,0,Motorcycle,1,11,Rollover,30,Medium,0
IND-2023-1136,2023-12-01,06:18,6,Fri,12,Kanpur,Uttar Pradesh,Urban Road,Wet,6.4,6,40,42,Clear,43.5,28,7.6,0.37,Daylight,0,1,Bicycle,3,23,Single Vehicle,40,Medium,0
IND-2022-1137,2022-07-22,19:32,19,Fri,7,Pune,Maharashtra,National Highway,Dry,9.6,3,80,77,Clear,14.7,21,2.3,0.84,No Light,0,1,Bus,3,0,Single Vehicle,48,Medium,0
IND-2023-1138,2023-12-17,13:51,13,Sun,12,Delhi,Delhi,Urban Road,Dry,5.9,4,60,82,Rain,13,31,2.2,0.18,Daylight,1,0,Motorcycle,1,16,Head-On Collision,38,Medium,0
IND-2023-1139,2023-07-16,13:04,13,Sun,7,Mumbai,Maharashtra,Urban Road,Dry,10.3,1,50,46,Clear,39.4,72,7.7,0.22,Street Light,0,1,Motorcycle,6,35,Rollover,15,Low,0
IND-2022-1140,2022-09-27,15:06,15,Tue,9,Chennai,Tamil Nadu,Rural Road,Dry,10.6,2,30,22,Clear,44.2,62,8.8,0.55,Daylight,0,1,Car,6,1,Head-On Collision,15,Low,0
IND-2022-1141,2022-06-07,19:02,19,Tue,6,Bangalore,Karnataka,Urban Road,Dry,12.4,5,100,107,Clear,40.1,74,1.1,0.23,Daylight,0,0,Truck,2,13,Side Collision,33,Medium,0
IND-2022-1142,2022-08-26,10:36,10,Fri,8,Thiruvananthapuram,Kerala,Urban Road,Dry,11.5,3,40,44,Drizzle,31.5,25,6.7,0.19,Daylight,1,0,Truck,1,7,Rollover,30,Medium,0
IND-2022-1143,2022-08-22,17:39,17,Mon,8,Mumbai,Maharashtra,Urban Road,Wet,7,2,40,29,Fog,39.1,72,2.7,0.76,Partial Light,1,0,Car,6,18,Multiple Vehicle,88,Critical,1
IND-2022-1144,2022-01-06,15:39,15,Thu,1,Hyderabad,Telangana,Urban Road,Dry,8.5,2,30,35,Clear,25.3,78,3.7,0.63,Daylight,1,1,Car,6,42,Side Collision,25,Medium,0
IND-2022-1145,2022-08-26,09:50,9,Fri,8,Hyderabad,Telangana,Expressway,Dry,11.8,6,60,53,Clear,19.4,69,8.5,0.4,Street Light,0,1,Mixed,2,23,Multiple Vehicle,10,Low,0
IND-2022-1146,2022-08-13,20:47,20,Sat,8,Thiruvananthapuram,Kerala,Expressway,Potholed,7,5,120,167,Clear,25.2,60,7.7,0.34,Daylight,1,0,Bicycle,6,14,Hit and Run,35,Medium,0
IND-2022-1147,2022-10-24,18:35,18,Mon,10,Bangalore,Karnataka,Ring Road,Potholed,10.1,2,40,33,Clear,32.4,73,1,0.4,Daylight,1,1,Mixed,2,47,Rollover,23,Low,0
IND-2023-1148,2023-03-16,16:25,16,Thu,3,Chennai,Tamil Nadu,Urban Road,Dry,7.9,3,40,33,Clear,31.6,89,6.5,0.52,Daylight,0,0,Motorcycle,6,4,Head-On Collision,15,Low,0
IND-2023-1149,2023-06-12,19:13,19,Mon,6,Coimbatore,Tamil Nadu,Rural Road,Dry,9.1,4,40,39,Fog,15.8,20,4.8,0.44,Daylight,1,0,Bus,1,17,Side Collision,30,Medium,0
IND-2022-1150,2022-05-06,20:13,20,Fri,5,Delhi,Delhi,Urban Road,Dry,7.6,6,60,55,Dust Storm,15,94,2.9,0.39,No Light,1,1,Auto Rickshaw,6,10,Multiple Vehicle,63,High,1
IND-2022-1151,2022-07-15,17:05,17,Fri,7,Visakhapatnam,Andhra Pradesh,Urban Road,Potholed,13.9,1,100,131,Rain,30,84,4.1,0.11,Street Light,0,1,Auto Rickshaw,6,5,Multiple Vehicle,60,High,1
IND-2023-1152,2023-04-08,19:48,19,Sat,4,Ahmedabad,Gujarat,National Highway,Potholed,4.7,6,40,43,Dust Storm,13.8,64,9.6,0.13,Street Light,0,1,Car,5,1,Rear-End Collision,70,High,1
